timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,lc_x,lc_y,lc_z,lc_qx,lc_qy,lc_qz,lc_qw,lc_vx,lc_vy,lc_vz,lc_bias_ax,lc_bias_ay,lc_bias_az,wls_gt_err,lc_gt_err,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_hpl,integ_vpl,integ_available,integ_excluded_idx
13.589476,0.312000,-1.205000,1.150000,0.335866,-1.295308,1.216523,0.307509,-1.308370,1.133601,0.006067,-0.001678,-0.006065,0.999962,-0.246732,-0.064020,-0.030211,0.000062,-0.000345,0.006118,0.114675,0.104759,2.794936,20.515006,5,0,0.000000,1,0.342924,0.794476,1,-1
13.606099,0.307000,-1.205000,1.149000,0.276290,-1.289549,1.161566,0.302944,-1.308993,1.133501,0.005474,-0.001332,-0.005912,0.999967,-0.245403,-0.073064,-0.035450,0.000063,-0.000347,0.006098,0.090827,0.105220,2.623529,20.515006,5,0,0.000000,1,0.340258,0.796505,1,-1
13.622697,0.303000,-1.205000,1.149000,0.252999,-1.299951,1.192955,0.297926,-1.309991,1.133768,0.004181,-0.002222,-0.006194,0.999970,-0.245116,-0.079596,-0.041243,0.000066,-0.000348,0.006055,0.115965,0.106211,2.337428,20.515006,5,0,0.000000,1,0.341548,0.796528,1,-1
13.639384,0.299000,-1.205000,1.149000,0.268125,-1.259030,1.130356,0.293293,-1.310050,1.133003,0.002693,-0.002486,-0.006182,0.999974,-0.247279,-0.079577,-0.046041,0.000068,-0.000351,0.006056,0.064962,0.106415,2.482968,20.515006,5,0,0.000000,1,0.337665,0.795672,1,-1
13.656004,0.293000,-1.205000,1.148000,0.313300,-1.318725,1.197253,0.289790,-1.311532,1.133197,0.000460,-0.002970,-0.005911,0.999978,-0.246751,-0.078005,-0.047736,0.000067,-0.000352,0.006011,0.125584,0.107603,3.669399,20.515006,5,0,0.000000,1,0.343269,0.796698,1,-1
13.689211,0.290000,-1.205000,1.148000,0.223517,-1.308219,1.089450,0.280269,-1.313758,1.131070,-0.000914,-0.002943,-0.006309,0.999975,-0.251139,-0.065873,-0.041791,0.000070,-0.000351,0.006041,0.136023,0.110497,4.203035,20.515006,5,0,0.000000,1,0.338439,0.800741,1,-1
13.705897,0.290000,-1.205000,1.148000,0.262977,-1.281757,1.210909,0.275878,-1.313911,1.131623,-0.000960,-0.002220,-0.006410,0.999977,-0.249317,-0.048861,-0.039241,0.000071,-0.000355,0.005983,0.102857,0.111037,5.775620,20.515006,5,0,0.000000,1,0.341276,0.794806,1,-1
13.722572,0.276000,-1.205000,1.147000,0.253910,-1.300982,1.164658,0.271357,-1.314301,1.131519,0.000608,-0.001405,-0.006435,0.999978,-0.249996,-0.041513,-0.035266,0.000072,-0.000356,0.005959,0.100062,0.110489,1.141295,20.515006,5,0,0.000000,1,0.340712,0.797395,1,-1
13.739102,0.272000,-1.205000,1.147000,0.269464,-1.279843,1.212227,0.267519,-1.314124,1.132228,-0.000845,-0.002200,-0.006111,0.999979,-0.249630,-0.040269,-0.030038,0.000072,-0.000359,0.005900,0.099310,0.110211,1.915105,20.515006,5,0,0.000000,1,0.341290,0.794575,1,-1
13.755722,0.267000,-1.205000,1.147000,0.246056,-1.266696,1.108425,0.263119,-1.313530,1.131444,-0.001484,-0.001121,-0.006704,0.999976,-0.250287,-0.030291,-0.023520,0.000073,-0.000361,0.005916,0.075717,0.109708,2.653638,20.515006,5,0,0.000000,1,0.337143,0.797131,1,-1
13.789013,0.258000,-1.204000,1.148000,0.208845,-1.257956,1.193831,0.253693,-1.312933,1.131806,-0.000353,-0.000650,-0.006478,0.999979,-0.252200,-0.020191,-0.012946,0.000076,-0.000366,0.005870,0.086186,0.110215,1.007212,20.515006,5,0,0.000000,1,0.338886,0.794300,1,-1
13.855488,0.240000,-1.203000,1.149000,0.205514,-1.284143,1.198686,0.236395,-1.313229,1.131982,-0.000909,-0.002944,-0.006175,0.999976,-0.246496,-0.011961,-0.012845,0.000079,-0.000369,0.005817,0.101204,0.111593,3.253621,20.515006,5,0,0.000000,1,0.340383,0.795910,1,-1
13.888711,0.231000,-1.202000,1.149000,0.189027,-1.315599,1.089174,0.227322,-1.313281,1.130834,-0.000865,-0.005506,-0.006483,0.999963,-0.247325,0.012375,-0.016745,0.000081,-0.000368,0.005850,0.135076,0.112814,0.891531,20.515006,5,0,0.000000,1,0.338478,0.801584,1,-1
13.905292,0.227000,-1.201000,1.149000,0.148809,-1.284496,1.213866,0.221302,-1.312246,1.131895,-0.001562,-0.006250,-0.006604,0.999957,-0.251088,0.020649,-0.017548,0.000087,-0.000371,0.005784,0.131503,0.112697,2.392306,20.515006,5,0,0.000000,1,0.340241,0.796082,1,-1
13.921967,0.223000,-1.201000,1.150000,0.197221,-1.261224,1.151728,0.216650,-1.310501,1.131927,-0.002520,-0.006470,-0.006367,0.999956,-0.254368,0.023669,-0.018382,0.000088,-0.000375,0.005768,0.065532,0.111164,2.708072,20.515006,5,0,0.000000,1,0.337635,0.795798,1,-1
13.938601,0.218000,-1.200000,1.150000,0.151424,-1.259651,1.091800,0.210780,-1.308682,1.130951,-0.003355,-0.007158,-0.006240,0.999949,-0.258653,0.030232,-0.020551,0.000092,-0.000377,0.005798,0.106667,0.110575,4.690488,20.515006,5,0,0.000000,1,0.335257,0.797981,1,-1
13.955192,0.213000,-1.199000,1.150000,0.176870,-1.308204,1.180359,0.205907,-1.308112,1.131424,-0.002832,-0.007565,-0.006610,0.999946,-0.262551,0.042956,-0.021562,0.000094,-0.000378,0.005759,0.118964,0.110909,1.709308,20.515006,5,0,0.000000,1,0.340791,0.798257,1,-1
13.971825,0.208000,-1.198000,1.149000,0.175058,-1.278825,1.182024,0.200986,-1.306582,1.131860,-0.001404,-0.007859,-0.006352,0.999948,-0.266507,0.051954,-0.026598,0.000096,-0.000380,0.005720,0.093319,0.110150,2.453244,20.515006,5,0,0.000000,1,0.339241,0.796291,1,-1
13.988447,0.204000,-1.197000,1.149000,0.173872,-1.268698,1.198189,0.196065,-1.304763,1.132499,0.000400,-0.007730,-0.006051,0.999952,-0.269110,0.051409,-0.026827,0.000098,-0.000384,0.005668,0.092021,0.109307,2.108590,20.515006,5,0,0.000000,1,0.339184,0.795202,1,-1
14.005110,0.199000,-1.196000,1.149000,0.168719,-1.282122,1.159971,0.191037,-1.303361,1.132487,0.000847,-0.007228,-0.006389,0.999953,-0.271782,0.049778,-0.028643,0.000099,-0.000386,0.005646,0.091948,0.108915,1.096146,20.515006,5,0,0.000000,1,0.338669,0.797187,1,-1
14.021761,0.194000,-1.195000,1.149000,0.161248,-1.295334,1.148604,0.185839,-1.302335,1.132270,0.000314,-0.006225,-0.006335,0.999961,-0.275024,0.052072,-0.029601,0.000101,-0.000386,0.005633,0.105545,0.108937,4.271254,20.515006,5,0,0.000000,1,0.338946,0.798477,1,-1
14.038284,0.189000,-1.193000,1.149000,0.152358,-1.279354,1.179442,0.180736,-1.300888,1.132574,0.000386,-0.005652,-0.006508,0.999963,-0.275610,0.058040,-0.027718,0.000103,-0.000388,0.005597,0.098623,0.109444,0.641195,20.515006,5,0,0.000000,1,0.338936,0.796585,1,-1
14.054940,0.185000,-1.193000,1.149000,0.184941,-1.310308,1.152364,0.176549,-1.300233,1.132470,0.001213,-0.004968,-0.006620,0.999965,-0.275823,0.057247,-0.025928,0.000103,-0.000388,0.005582,0.117356,0.108828,6.293729,20.515006,5,0,0.000000,1,0.340111,0.799133,1,-1
14.071627,0.181000,-1.192000,1.148000,0.143820,-1.278017,1.143244,0.171292,-1.298768,1.132239,0.001864,-0.004728,-0.006280,0.999967,-0.278157,0.052394,-0.023141,0.000104,-0.000390,0.005573,0.093829,0.108361,2.274679,20.515006,5,0,0.000000,1,0.337668,0.797603,1,-1
14.088263,0.175000,-1.191000,1.148000,0.149912,-1.244434,1.130290,0.166299,-1.296475,1.131861,0.002944,-0.003265,-0.006108,0.999972,-0.276367,0.056476,-0.018284,0.000105,-0.000393,0.005573,0.061630,0.107057,1.426962,20.515006,5,0,0.000000,1,0.335575,0.795644,1,-1
14.104812,0.170000,-1.190000,1.148000,0.142044,-1.263718,1.219077,0.161500,-1.294752,1.132993,0.002945,-0.003770,-0.006037,0.999970,-0.272054,0.058922,-0.014927,0.000107,-0.000396,0.005507,0.106150,0.106162,2.259370,20.515006,5,0,0.000000,1,0.339185,0.794612,1,-1
14.121452,0.165000,-1.188000,1.148000,0.134289,-1.254928,1.173586,0.156564,-1.292787,1.133437,0.003727,-0.002999,-0.006579,0.999967,-0.272549,0.061196,-0.010405,0.000109,-0.000399,0.005476,0.077956,0.106130,0.830061,20.515006,5,0,0.000000,1,0.337234,0.795200,1,-1
14.138110,0.160000,-1.187000,1.148000,0.119341,-1.293743,1.150508,0.151308,-1.291882,1.133560,0.003498,-0.002975,-0.006737,0.999967,-0.274380,0.055869,-0.007906,0.000111,-0.000399,0.005462,0.114252,0.106227,3.474611,20.515006,5,0,0.000000,1,0.338471,0.798640,1,-1
14.154743,0.156000,-1.186000,1.148000,0.086002,-1.272416,1.107759,0.145243,-1.290524,1.133031,0.003511,-0.003310,-0.006514,0.999967,-0.274978,0.053302,-0.006302,0.000114,-0.000400,0.005481,0.118266,0.106137,1.467639,20.515006,5,0,0.000000,1,0.335680,0.798683,1,-1
14.171358,0.149000,-1.186000,1.149000,0.111470,-1.225719,1.075429,0.139906,-1.287982,1.132025,0.003664,-0.002569,-0.006887,0.999966,-0.278963,0.055018,-0.003798,0.000116,-0.000403,0.005523,0.091645,0.103784,1.346812,20.515006,5,0,0.000000,1,0.332577,0.796326,1,-1
14.187945,0.145000,-1.183000,1.149000,0.118832,-1.294779,1.190966,0.135077,-1.287308,1.132926,0.004175,-0.002361,-0.006709,0.999966,-0.279206,0.054953,-0.000614,0.000117,-0.000403,0.005479,0.122231,0.106005,1.192960,20.515006,5,0,0.000000,1,0.339762,0.797587,1,-1
14.204572,0.139000,-1.182000,1.149000,0.117280,-1.254717,1.212335,0.130242,-1.285644,1.134183,0.004428,-0.001292,-0.006606,0.999968,-0.279987,0.053807,0.001730,0.000118,-0.000406,0.005420,0.098848,0.105064,0.729689,20.515006,5,0,0.000000,1,0.338188,0.794315,1,-1
14.221220,0.135000,-1.182000,1.149000,0.106052,-1.276289,1.135578,0.125231,-1.284565,1.134213,0.004283,-0.001940,-0.006964,0.999965,-0.276322,0.051691,-0.000507,0.000119,-0.000407,0.005418,0.099542,0.104085,4.736489,20.515006,5,0,0.000000,1,0.336928,0.797963,1,-1
14.237837,0.130000,-1.181000,1.149000,0.062048,-1.253923,1.141317,0.119174,-1.282971,1.134290,0.003708,-0.001792,-0.007086,0.999966,-0.277606,0.049251,-0.002116,0.000123,-0.000409,0.005413,0.099971,0.103594,1.404367,20.515006,5,0,0.000000,1,0.335380,0.796388,1,-1
14.271015,0.121000,-1.178000,1.150000,0.078272,-1.257097,1.253566,0.109379,-1.280782,1.136168,0.004687,-0.001673,-0.006585,0.999966,-0.272328,0.048419,-0.000846,0.000125,-0.000412,0.005322,0.137142,0.104358,3.962877,20.515006,5,0,0.000000,1,0.339098,0.793837,1,-1
14.304328,0.110000,-1.175000,1.150000,0.102586,-1.283066,1.261290,0.100445,-1.279385,1.138107,0.003308,-0.002884,-0.006746,0.999968,-0.272547,0.044592,-0.002955,0.000126,-0.000414,0.005226,0.155302,0.105494,2.277246,20.515006,5,0,0.000000,1,0.341108,0.795341,1,-1
14.320930,0.106000,-1.174000,1.150000,0.023579,-1.224694,1.156432,0.094246,-1.277248,1.138358,0.005165,-0.002625,-0.006666,0.999961,-0.273487,0.046971,-0.001666,0.000130,-0.000417,0.005211,0.096977,0.104565,3.208345,20.515006,5,0,0.000000,1,0.333742,0.793883,1,-1
14.337503,0.101000,-1.172000,1.150000,0.034495,-1.277968,1.223781,0.088437,-1.276594,1.139723,0.004489,-0.002899,-0.006276,0.999966,-0.273851,0.040798,0.000455,0.000134,-0.000418,0.005145,0.145244,0.105846,1.167961,20.515006,5,0,0.000000,1,0.338854,0.796136,1,-1
14.354156,0.095000,-1.171000,1.151000,0.072405,-1.258985,1.163173,0.083699,-1.275508,1.140138,0.003832,-0.002456,-0.006704,0.999967,-0.274332,0.039243,0.004873,0.000135,-0.000420,0.005127,0.091652,0.105677,2.176584,20.515006,5,0,0.000000,1,0.336417,0.796093,1,-1
14.370831,0.091000,-1.169000,1.151000,0.089267,-1.226653,1.166482,0.079506,-1.273563,1.140640,0.004425,-0.002296,-0.006683,0.999965,-0.270169,0.044880,0.006030,0.000134,-0.000423,0.005106,0.059720,0.105701,2.584815,20.515006,5,0,0.000000,1,0.334955,0.793606,1,-1
14.387446,0.086000,-1.168000,1.151000,0.052230,-1.260908,1.163195,0.074447,-1.272468,1.141097,0.004118,-0.002295,-0.006445,0.999968,-0.270119,0.048974,0.006087,0.000136,-0.000424,0.005089,0.099604,0.105570,1.059459,20.515006,5,0,0.000000,1,0.336289,0.796310,1,-1
14.404015,0.080000,-1.167000,1.152000,0.043624,-1.271998,1.142972,0.069475,-1.271688,1.141220,0.004001,-0.002661,-0.006666,0.999966,-0.272959,0.049196,0.005744,0.000137,-0.000424,0.005087,0.111487,0.105766,2.037865,20.515006,5,0,0.000000,1,0.336216,0.797723,1,-1
14.420635,0.079000,-1.166000,1.152000,0.028807,-1.276960,1.126536,0.064125,-1.271075,1.141074,0.003929,-0.002249,-0.006600,0.999968,-0.277127,0.046225,0.006046,0.000139,-0.000423,0.005098,0.124418,0.106684,2.270138,20.515006,5,0,0.000000,1,0.335851,0.798632,1,-1
14.437350,0.070000,-1.164000,1.152000,0.100174,-1.263900,1.293540,0.060653,-1.270198,1.143624,0.004152,-0.001759,-0.006555,0.999968,-0.278072,0.043521,0.008091,0.000138,-0.000426,0.004984,0.175852,0.106937,7.483424,20.515006,5,0,0.000000,1,0.340999,0.793498,1,-1
14.453967,0.066000,-1.162000,1.152000,0.045727,-1.240759,1.171364,0.055842,-1.268730,1.144209,0.003242,-0.001931,-0.006334,0.999973,-0.275898,0.044316,0.009800,0.000138,-0.000428,0.004963,0.083599,0.107495,3.814849,20.515006,5,0,0.000000,1,0.335331,0.794638,1,-1
14.487129,0.056000,-1.160000,1.153000,0.011782,-1.233243,1.139684,0.046007,-1.266249,1.144503,0.003205,-0.002428,-0.006861,0.999968,-0.273098,0.055038,0.012082,0.000140,-0.000430,0.004966,0.086586,0.107055,3.105118,20.515006,5,0,0.000000,1,0.333598,0.795008,1,-1
14.503811,0.050000,-1.158000,1.154000,0.014805,-1.237854,1.090543,0.040838,-1.264618,1.143812,0.003148,-0.003049,-0.006298,0.999971,-0.277403,0.054650,0.010677,0.000142,-0.000431,0.005007,0.107899,0.107495,2.363686,20.515006,5,0,0.000000,1,0.332518,0.796887,1,-1
14.520438,0.046000,-1.156000,1.154000,-0.000283,-1.270871,1.143515,0.035340,-1.263905,1.143968,0.002525,-0.003095,-0.006468,0.999971,-0.278521,0.056857,0.010828,0.000144,-0.000431,0.005007,0.124288,0.108893,1.165449,20.515006,5,0,0.000000,1,0.335677,0.797748,1,-1
14.537060,0.040000,-1.155000,1.155000,-0.045034,-1.251397,1.136708,0.028995,-1.262691,1.144015,0.002183,-0.003527,-0.006901,0.999968,-0.281212,0.057802,0.010725,0.000149,-0.000431,0.005012,0.129837,0.108808,4.599640,20.515006,5,0,0.000000,1,0.333869,0.796502,1,-1
14.553629,0.035000,-1.153000,1.155000,-0.003662,-1.236798,1.133195,0.023779,-1.261163,1.143996,0.002442,-0.003531,-0.006678,0.999968,-0.285483,0.054614,0.010121,0.000150,-0.000432,0.005020,0.094828,0.109298,3.096007,20.515006,5,0,0.000000,1,0.333429,0.795477,1,-1
14.570304,0.031000,-1.152000,1.155000,-0.045146,-1.223949,1.209496,0.017524,-1.259288,1.145215,0.002818,-0.002793,-0.006889,0.999968,-0.285629,0.063059,0.011720,0.000154,-0.000435,0.004970,0.118088,0.108572,2.255063,20.515006,5,0,0.000000,1,0.334334,0.792563,1,-1
14.586980,0.025000,-1.150000,1.156000,-0.019627,-1.256102,1.253289,0.012050,-1.258133,1.147132,0.002957,-0.002129,-0.006874,0.999970,-0.282429,0.074240,0.011943,0.000157,-0.000437,0.004889,0.150713,0.109266,1.312183,20.515006,5,0,0.000000,1,0.337807,0.794127,1,-1
14.603537,0.020000,-1.149000,1.156000,0.014407,-1.231920,1.199925,0.007612,-1.256250,1.148159,0.001937,-0.001972,-0.006772,0.999973,-0.280296,0.078305,0.011055,0.000157,-0.000439,0.004849,0.094002,0.108248,3.740179,20.515006,5,0,0.000000,1,0.335274,0.793349,1,-1
14.620237,0.016000,-1.148000,1.157000,-0.003444,-1.256180,1.151729,0.002997,-1.255035,1.148395,0.001615,-0.002227,-0.006776,0.999973,-0.284437,0.081432,0.011361,0.000157,-0.000439,0.004846,0.110040,0.108165,2.916781,20.515006,5,0,0.000000,1,0.335045,0.796418,1,-1
14.636776,0.009000,-1.146000,1.157000,-0.075779,-1.230622,1.160985,-0.003451,-1.253126,1.148767,0.000240,-0.002484,-0.007070,0.999972,-0.288293,0.085553,0.012933,0.000161,-0.000441,0.004836,0.119851,0.108161,1.305754,20.515006,5,0,0.000000,1,0.332986,0.794188,1,-1
14.653477,0.005000,-1.144000,1.157000,-0.070070,-1.216705,1.165293,-0.009729,-1.250769,1.149259,0.002532,-0.001243,-0.007172,0.999970,-0.291077,0.094651,0.017252,0.000165,-0.000443,0.004823,0.104835,0.108058,1.492163,20.515006,5,0,0.000000,1,0.332372,0.792991,1,-1
14.670054,0.000000,-1.142000,1.158000,-0.023739,-1.244788,1.241897,-0.014701,-1.249146,1.151035,0.003906,-0.001720,-0.006411,0.999970,-0.290529,0.087830,0.019770,0.000166,-0.000444,0.004755,0.134787,0.108374,2.326023,20.515006,5,0,0.000000,1,0.336754,0.793495,1,-1
14.686639,-0.005000,-1.140000,1.158000,-0.053493,-1.212971,1.107298,-0.020146,-1.246900,1.150649,0.004285,-0.000980,-0.006530,0.999969,-0.293864,0.086674,0.021247,0.000168,-0.000446,0.004787,0.101227,0.108218,2.444113,20.515006,5,0,0.000000,1,0.332000,0.794357,1,-1
14.719886,-0.016000,-1.137000,1.160000,-0.029686,-1.247454,1.156259,-0.029716,-1.244201,1.151417,0.004323,-0.001079,-0.006181,0.999971,-0.289997,0.082080,0.019892,0.000168,-0.000446,0.004783,0.111361,0.108416,2.968307,20.515006,5,0,0.000000,1,0.334371,0.795654,1,-1
14.736539,-0.020000,-1.135000,1.160000,-0.077510,-1.225268,1.316523,-0.035575,-1.242358,1.154400,0.003945,-0.001481,-0.006278,0.999971,-0.291981,0.092179,0.022278,0.000171,-0.000449,0.004659,0.189618,0.108626,2.804063,20.515006,5,0,0.000000,1,0.337074,0.790933,1,-1
14.753163,-0.025000,-1.134000,1.161000,-0.074519,-1.227233,1.202688,-0.041311,-1.240433,1.155523,0.003867,-0.001600,-0.006365,0.999971,-0.294853,0.099609,0.021849,0.000173,-0.000450,0.004622,0.113500,0.107815,2.167971,20.515006,5,0,0.000000,1,0.333961,0.792935,1,-1
14.769740,-0.031000,-1.132000,1.161000,-0.031580,-1.194661,1.248779,-0.045579,-1.237682,1.157355,0.004051,-0.001113,-0.006015,0.999973,-0.292849,0.105574,0.022244,0.000172,-0.000454,0.004552,0.107851,0.106745,3.605075,20.515006,5,0,0.000000,1,0.333938,0.789557,1,-1
14.786382,-0.036000,-1.131000,1.162000,-0.030029,-1.262248,1.289554,-0.049703,-1.236654,1.159799,0.003628,-0.001418,-0.005860,0.999975,-0.287261,0.107383,0.019636,0.000171,-0.000455,0.004454,0.183117,0.106561,4.135032,20.515006,5,0,0.000000,1,0.339130,0.794025,1,-1
14.803042,-0.040000,-1.129000,1.162000,-0.099176,-1.204456,1.268151,-0.055498,-1.234080,1.161794,0.003154,-0.001626,-0.006349,0.999974,-0.286649,0.114226,0.015340,0.000174,-0.000458,0.004373,0.143050,0.106217,1.156350,20.515006,5,0,0.000000,1,0.334128,0.789899,1,-1
14.819712,-0.046000,-1.127000,1.163000,-0.127044,-1.221211,1.140109,-0.061941,-1.231886,1.161698,0.002533,-0.001745,-0.006256,0.999976,-0.288426,0.117817,0.016260,0.000178,-0.000458,0.004388,0.126364,0.106099,1.198066,20.515006,5,0,0.000000,1,0.332877,0.793840,1,-1
14.836283,-0.051000,-1.126000,1.163000,-0.078172,-1.226150,1.174001,-0.066757,-1.229923,1.162148,0.002241,-0.002232,-0.005858,0.999978,-0.288828,0.121847,0.016865,0.000179,-0.000458,0.004379,0.104352,0.105114,1.712866,20.515006,5,0,0.000000,1,0.333056,0.793505,1,-1
14.852889,-0.057000,-1.123000,1.163000,-0.080101,-1.212568,1.194399,-0.071579,-1.227564,1.162919,0.002496,-0.001362,-0.006086,0.999977,-0.288743,0.127011,0.016265,0.000180,-0.000460,0.004355,0.097683,0.105575,3.837038,20.515006,5,0,0.000000,1,0.332805,0.791953,1,-1
14.869507,-0.062000,-1.122000,1.164000,-0.088714,-1.247538,1.266235,-0.076548,-1.226096,1.164816,0.001535,-0.001084,-0.005849,0.999981,-0.287403,0.122694,0.017073,0.000180,-0.000460,0.004279,0.164090,0.105111,4.976588,20.515006,5,0,0.000000,1,0.336805,0.793313,1,-1
14.886210,-0.067000,-1.120000,1.164000,-0.109897,-1.194569,1.266558,-0.081958,-1.223361,1.166708,0.000553,-0.000673,-0.006090,0.999981,-0.286109,0.122732,0.019179,0.000182,-0.000463,0.004204,0.133862,0.104473,0.975968,20.515006,5,0,0.000000,1,0.333346,0.789107,1,-1
14.902753,-0.073000,-1.118000,1.165000,-0.091246,-1.221245,1.271758,-0.086777,-1.221314,1.168692,0.000804,-0.000225,-0.006115,0.999981,-0.284611,0.124698,0.022027,0.000183,-0.000464,0.004126,0.149632,0.104293,5.658589,20.515006,5,0,0.000000,1,0.335344,0.791181,1,-1
14.919395,-0.077000,-1.116000,1.165000,-0.129624,-1.214702,1.265785,-0.092252,-1.219224,1.170594,-0.000009,-0.000244,-0.005687,0.999984,-0.283438,0.123350,0.025656,0.000185,-0.000466,0.004055,0.150562,0.104495,3.911837,20.515006,5,0,0.000000,1,0.334268,0.790665,1,-1
14.935984,-0.084000,-1.114000,1.166000,-0.092022,-1.220457,1.198173,-0.096684,-1.217324,1.171461,-0.000505,-0.000051,-0.005995,0.999982,-0.283919,0.125644,0.029055,0.000185,-0.000466,0.004035,0.111501,0.104243,4.574836,20.515006,5,0,0.000000,1,0.333218,0.792467,1,-1
14.952646,-0.088000,-1.113000,1.166000,-0.134834,-1.215122,1.134900,-0.102152,-1.215193,1.171390,-0.000200,-0.000290,-0.005768,0.999983,-0.284597,0.135975,0.034129,0.000187,-0.000465,0.004062,0.116574,0.103309,0.855346,20.515006,5,0,0.000000,1,0.332923,0.793452,1,-1
14.969256,-0.093000,-1.110000,1.167000,-0.130113,-1.199087,1.217889,-0.107424,-1.212558,1.172697,0.000063,0.000226,-0.005301,0.999986,-0.283659,0.142384,0.036951,0.000188,-0.000467,0.004028,0.109104,0.103724,3.759918,20.515006,5,0,0.000000,1,0.332656,0.790228,1,-1
14.985928,-0.099000,-1.108000,1.168000,-0.097870,-1.195966,1.284886,-0.111527,-1.209943,1.175045,-0.000343,0.000060,-0.005436,0.999985,-0.282069,0.146125,0.039244,0.000188,-0.000469,0.003946,0.146293,0.102951,3.128304,20.515006,5,0,0.000000,1,0.334111,0.788996,1,-1
15.002495,-0.104000,-1.106000,1.168000,-0.205664,-1.185757,1.132235,-0.118250,-1.207021,1.174994,0.000094,0.000493,-0.005481,0.999985,-0.284639,0.152039,0.040184,0.000193,-0.000470,0.003977,0.134074,0.102260,1.446748,20.515006,5,0,0.000000,1,0.333571,0.790643,1,-1
15.019213,-0.109000,-1.104000,1.169000,-0.159448,-1.174301,1.261650,-0.123736,-1.203761,1.176960,0.000368,0.000761,-0.005092,0.999987,-0.282575,0.158688,0.036634,0.000195,-0.000472,0.003914,0.126773,0.101157,3.715878,20.515006,5,0,0.000000,1,0.332743,0.787324,1,-1
15.035755,-0.115000,-1.101000,1.169000,-0.166414,-1.172081,1.242800,-0.129274,-1.200400,1.178529,0.000633,0.000888,-0.005272,0.999986,-0.280557,0.165577,0.032447,0.000197,-0.000475,0.003866,0.114640,0.100871,1.649908,20.515006,5,0,0.000000,1,0.332802,0.787392,1,-1
15.052399,-0.119000,-1.100000,1.170000,-0.167162,-1.173779,1.238490,-0.134502,-1.197199,1.179944,0.001206,0.001033,-0.005241,0.999985,-0.281131,0.167747,0.030455,0.000199,-0.000477,0.003822,0.111596,0.098929,2.430527,20.515006,5,0,0.000000,1,0.332830,0.787599,1,-1
15.085644,-0.130000,-1.095000,1.171000,-0.179710,-1.168383,1.145159,-0.144578,-1.191080,1.180403,0.001798,0.002187,-0.004643,0.999985,-0.277925,0.172151,0.032101,0.000201,-0.000478,0.003848,0.092325,0.097633,2.177836,20.515006,5,0,0.000000,1,0.333009,0.789026,1,-1
15.102293,-0.135000,-1.093000,1.172000,-0.140480,-1.197019,1.256861,-0.148874,-1.188453,1.182136,0.001452,0.002741,-0.004755,0.999984,-0.275194,0.176944,0.033147,0.000201,-0.000478,0.003792,0.134355,0.096987,2.097026,20.515006,5,0,0.000000,1,0.332805,0.789340,1,-1
15.118868,-0.140000,-1.091000,1.172000,-0.191038,-1.195051,1.277753,-0.154349,-1.185711,1.184175,0.001657,0.003318,-0.004929,0.999981,-0.274667,0.184316,0.032739,0.000203,-0.000479,0.003722,0.156893,0.096562,2.587219,20.515006,5,0,0.000000,1,0.333349,0.788638,1,-1
15.135465,-0.146000,-1.088000,1.173000,-0.146277,-1.220639,1.272308,-0.158352,-1.183720,1.186068,0.001935,0.003941,-0.004771,0.999979,-0.271684,0.189207,0.032163,0.000203,-0.000478,0.003658,0.165696,0.097394,6.635028,20.515006,5,0,0.000000,1,0.334593,0.790993,1,-1
15.152132,-0.150000,-1.086000,1.174000,-0.201649,-1.165128,1.169849,-0.163682,-1.180251,1.186323,0.001030,0.003469,-0.004887,0.999982,-0.269341,0.194949,0.032709,0.000205,-0.000478,0.003670,0.094584,0.096033,1.981804,20.515006,5,0,0.000000,1,0.333231,0.787989,1,-1
15.168737,-0.156000,-1.083000,1.175000,-0.226951,-1.158181,1.194443,-0.169530,-1.176530,1.186982,0.001486,0.003884,-0.004963,0.999979,-0.269910,0.205483,0.034246,0.000208,-0.000480,0.003664,0.105187,0.095261,0.646417,20.515006,5,0,0.000000,1,0.333468,0.786659,1,-1
15.185428,-0.161000,-1.081000,1.175000,-0.179252,-1.181855,1.194898,-0.174083,-1.173315,1.187684,0.002036,0.004918,-0.004429,0.999976,-0.266000,0.210697,0.036489,0.000209,-0.000479,0.003658,0.104407,0.094096,2.387448,20.515006,5,0,0.000000,1,0.333090,0.789013,1,-1
15.201987,-0.165000,-1.079000,1.176000,-0.207765,-1.181777,1.222138,-0.178933,-1.170240,1.188793,0.003561,0.004713,-0.004385,0.999973,-0.260071,0.217346,0.037499,0.000211,-0.000479,0.003634,0.120502,0.093180,3.175253,20.515006,5,0,0.000000,1,0.333442,0.788288,1,-1
15.218558,-0.171000,-1.076000,1.176000,-0.175870,-1.151514,1.231403,-0.182873,-1.166410,1.190046,0.003555,0.004149,-0.004177,0.999976,-0.256683,0.215470,0.037353,0.000210,-0.000480,0.003603,0.093785,0.092261,3.098190,20.515006,5,0,0.000000,1,0.332691,0.785807,1,-1
15.235242,-0.175000,-1.074000,1.177000,-0.212442,-1.161602,1.270271,-0.187628,-1.162876,1.191897,0.004193,0.004132,-0.004068,0.999974,-0.252460,0.218328,0.037700,0.000212,-0.000481,0.003545,0.133325,0.090997,1.509711,20.515006,5,0,0.000000,1,0.333261,0.785806,1,-1
