timestamp,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,accel_norm,gyro_norm
4.747487999,-0.016513983,0.024641045,1.032826264,-5.084002972,-5.229986668,2.026127338,-0.161946854,0.241646107,10.128565681,-0.088732591,-0.091280487,0.035362593,10.132742096,0.132121584
4.748474999,-0.015215667,0.021626024,1.028224822,-7.923172474,-7.068689823,1.538259506,-0.149214725,0.212078853,10.083440946,-0.138285447,-0.123371911,0.026847693,10.086774697,0.187254618
4.749466000,-0.015072253,0.017866498,1.023740327,-10.114685059,-8.382523537,1.157958150,-0.147808310,0.175210497,10.039463082,-0.176534557,-0.146302635,0.020210182,10.042079714,0.230168118
4.750456999,-0.016396785,0.024651958,1.019512916,-11.591725349,-8.739645004,0.714901626,-0.160797535,0.241753126,9.998006336,-0.202313773,-0.152535581,0.012477387,10.002221309,0.253680215
4.751494999,-0.018945651,0.037926855,1.014350138,-12.132287979,-8.256253242,-0.032036159,-0.185793368,0.371935393,9.947376781,-0.211748371,-0.144098803,-0.000559136,9.956061467,0.256129167
4.752441999,-0.021938396,0.046915245,1.010573409,-11.577553749,-7.262851715,-0.976429820,-0.215142172,0.460081390,9.910339718,-0.202066432,-0.126760676,-0.017041915,9.923345926,0.239143344
4.753432000,-0.024862754,0.058764385,1.010362792,-10.228914261,-5.720453262,-1.894350171,-0.243820327,0.576281758,9.908274270,-0.178528233,-0.099840744,-0.033062648,9.928013297,0.207204350
4.754420999,-0.026609731,0.071185491,1.010695548,-8.265651703,-3.792841196,-2.688998461,-0.260952315,0.698091199,9.911537498,-0.144262837,-0.066197567,-0.046931877,9.939517242,0.165518836
4.755411999,-0.026947185,0.071446607,1.009208369,-5.557106495,-2.028657913,-3.191915989,-0.264261613,0.700651867,9.896953250,-0.096989805,-0.035406760,-0.055709443,9.925242107,0.117320940
4.756451999,-0.026827151,0.067479374,1.008024401,-2.382085323,-0.566210806,-3.286799431,-0.263084479,0.661746607,9.885342493,-0.041575232,-0.009882243,-0.057365472,9.910959500,0.071532902
4.757394999,-0.027334646,0.071142818,1.007001915,0.557549834,0.652548432,-3.216995955,-0.268061305,0.697672714,9.875315328,0.009731080,0.011389119,-0.056147171,9.903557790,0.058111193
4.758385999,-0.029028218,0.073260509,1.003962161,2.751691103,1.214026451,-3.270542622,-0.284669573,0.718440175,9.845505529,0.048026070,0.021188759,-0.057081737,9.875787168,0.077548640
4.759377000,-0.030859105,0.067079920,1.002150331,3.819537163,0.945997655,-3.388952255,-0.302624440,0.657829295,9.827737547,0.066663499,0.016510774,-0.059148375,9.854377008,0.090637509
4.760367999,-0.031449071,0.064559020,1.004647103,3.393076181,0.372963607,-3.514596701,-0.308410029,0.633107710,9.852222510,0.059220351,0.006509443,-0.061341284,9.877359491,0.085511262
4.761403999,-0.031973195,0.067791296,1.007188126,1.634631515,-0.241519839,-3.775475740,-0.313549933,0.664805516,9.877141434,0.028529702,-0.004215316,-0.065894482,9.904453687,0.071929101
4.762350999,-0.032629448,0.065735063,1.006906126,-0.828901291,-1.024856210,-4.113854408,-0.319985581,0.644640753,9.874375958,-0.014467057,-0.017887115,-0.071800304,9.900568318,0.075395811
4.763343999,-0.030587672,0.061405485,1.007109109,-3.539389849,-1.614353776,-4.402567863,-0.299962589,0.602182101,9.876366540,-0.061774006,-0.028175789,-0.076839305,9.899253349,0.102538684
4.764332999,-0.026260759,0.064177950,1.008598021,-6.023220539,-1.580206752,-4.827569962,-0.257530069,0.629370691,9.890967781,-0.105125030,-0.027579811,-0.084256991,9.914316560,0.137517847
4.765324000,-0.021667373,0.070316081,1.008574261,-7.469845295,-1.194963098,-5.517110825,-0.212484340,0.689565197,9.890734772,-0.130373395,-0.020856040,-0.096291749,9.917019920,0.163414496
4.766360000,-0.015723397,0.073834689,1.008458656,-7.429870129,-0.651820302,-6.127861977,-0.154193849,0.724070949,9.889601076,-0.129675697,-0.011376410,-0.106951368,9.917270991,0.168474936
4.767305999,-0.009106705,0.074998067,1.010796665,-6.235347748,0.358679742,-6.356278896,-0.089306265,0.735479793,9.912529114,-0.108827348,0.006260142,-0.110937995,9.940178045,0.155530768
4.768300999,-0.006067239,0.072998710,1.012502202,-4.338653088,1.651898265,-6.241883278,-0.059499286,0.715872796,9.929254724,-0.075723781,0.028831064,-0.108941415,9.955205341,0.135770222
4.769288000,-0.006256337,0.066136953,1.010435037,-2.046788931,2.594933510,-5.729403973,-0.061353704,0.648581955,9.908982760,-0.035723206,0.045290134,-0.099996963,9.930375731,0.115441485
4.770278999,-0.005923701,0.057762013,1.006350203,0.182636946,3.132599831,-4.718699455,-0.058091665,0.566451842,9.868924221,0.003187616,0.054674181,-0.082356842,9.885338012,0.098904380
4.771314999,-0.006178967,0.052650251,1.002951334,2.020647287,3.371686697,-3.472077847,-0.060594968,0.516322588,9.835592700,0.035266948,0.058847034,-0.060599190,9.849322034,0.091536839
4.772260999,-0.007914419,0.051072742,1.001304733,3.594479561,2.890465736,-2.314124107,-0.077613934,0.500852503,9.819445056,0.062735503,0.050448144,-0.040389085,9.832516380,0.090066846
4.773252999,-0.007443131,0.050747366,1.000749206,5.052062988,1.608811378,-1.252959251,-0.072992183,0.497661655,9.813997204,0.088175133,0.028079056,-0.021868264,9.826878248,0.095086847
4.774242999,-0.004437070,0.049133897,0.999608607,6.293320656,0.139021903,-0.381712526,-0.043512793,0.481838933,9.802811748,0.109839166,0.002426390,-0.006662140,9.814743007,0.110067770
4.775235000,-0.004336513,0.043351417,0.997445042,7.396237850,-1.323834181,0.004477134,-0.042526663,0.425132175,9.781594424,0.129088703,-0.023105265,0.000078141,9.790921068,0.131140202
4.776271000,-0.008487774,0.033261799,0.994797786,8.635869026,-2.904720545,-0.074014112,-0.083236626,0.326186820,9.755633711,0.150724348,-0.050696937,-0.001291790,9.761440226,0.159027285
4.777216999,-0.011146577,0.024944212,0.992932273,10.119449615,-4.037949085,-0.366557360,-0.109310582,0.244619154,9.737339277,0.176617714,-0.070475507,-0.006397633,9.741024768,0.190267033
4.778207999,-0.012385609,0.018498850,0.991635430,11.919460297,-4.167507172,-0.817386925,-0.121461329,0.181411746,9.724621588,0.208033827,-0.072736722,-0.014266093,9.727071919,0.220844346
4.779199999,-0.017002287,0.009413234,0.989355584,14.165205956,-3.669730425,-1.316370964,-0.166735477,0.092312290,9.702263939,0.247229483,-0.064048879,-0.022975008,9.704135604,0.256422556
4.780189999,-0.020786525,0.002833508,0.987729931,16.714139938,-2.915856838,-1.479473948,-0.203846179,0.027787218,9.686321730,0.291716774,-0.050891302,-0.025821692,9.688506285,0.297246296
4.781233000,-0.017848754,0.002829142,0.988541021,19.178354263,-1.755607963,-1.131935358,-0.175036479,0.027744409,9.694275804,0.334725427,-0.030641139,-0.019755999,9.695895569,0.336705050
4.782172999,-0.013796642,0.001362140,0.988928835,21.255998611,-0.570177019,-0.400291115,-0.135298837,0.013358032,9.698078962,0.370987162,-0.009951466,-0.006986398,9.699031898,0.371186362
4.783163999,-0.013054440,-0.003981554,0.986413711,22.605279922,-0.176763013,0.720316648,-0.128020325,-0.039045709,9.673414022,0.394536563,-0.003085097,0.012571897,9.674339905,0.394748869
4.784154999,-0.010575262,-0.006739756,0.983112002,22.727918625,-0.619951308,2.180212498,-0.103707898,-0.066094431,9.641035315,0.396677012,-0.010820192,0.038051886,9.641819628,0.398644797
4.785146999,-0.006708365,-0.007648946,0.982452148,21.374320984,-1.494174361,3.585449696,-0.065786583,-0.075010539,9.634564353,0.373052277,-0.026078262,0.062577902,9.635080940,0.379162328
4.786182000,-0.007136355,-0.011077025,0.982558502,18.722290039,-2.824522972,4.605952740,-0.069983737,-0.108628511,9.635607335,0.326765605,-0.049297226,0.080389040,9.636473763,0.340100536
4.787135999,-0.008648984,-0.012595490,0.980531381,15.110138893,-4.471593857,5.201061726,-0.084817560,-0.123519563,9.615728067,0.263721674,-0.078044036,0.090775652,9.616895412,0.289620807
4.788118999,-0.006794750,-0.012009879,0.979278405,11.010935783,-5.686121464,5.271600723,-0.066633739,-0.117776675,9.603440567,0.192177083,-0.099241541,0.092006789,9.604393897,0.235045026
4.789114999,-0.005750210,-0.015613283,0.981164501,7.096364021,-6.069612980,4.781118870,-0.056390294,-0.153114002,9.621936854,0.123854917,-0.105934731,0.083446266,9.623320248,0.183099664
4.790101999,-0.007476833,-0.021219098,0.981686422,3.890759468,-5.877893925,4.105228424,-0.073322683,-0.208088266,9.627055154,0.067906563,-0.102588602,0.071649753,9.629582955,0.142370677
4.791144000,-0.008407112,-0.025748542,0.978352377,1.563411236,-5.193693638,3.614916563,-0.082445605,-0.252506942,9.594359339,0.027286674,-0.090647054,0.063092196,9.598035640,0.113763246
4.792083999,-0.008065295,-0.033827099,0.975911134,0.142509684,-3.979636192,3.314797878,-0.079093523,-0.331730516,9.570418926,0.002487263,-0.069457755,0.057854137,9.576493060,0.090430456
4.793077999,-0.008855167,-0.042392979,0.975711068,-0.426796675,-2.731830835,3.188939333,-0.086839522,-0.415733107,9.568456940,-0.007449007,-0.047679443,0.055657491,9.577877810,0.073665279
4.794069999,-0.010250241,-0.043962500,0.972874672,-0.370861799,-2.035561323,3.287451029,-0.100520524,-0.431124853,9.540641404,-0.006472759,-0.035527247,0.057376844,9.550906314,0.067795163
4.795059000,-0.011054152,-0.047184770,0.968235525,0.010409523,-1.758734107,3.410556316,-0.108404202,-0.462724528,9.495146907,0.000181680,-0.030695701,0.059525437,9.507033199,0.066974150
4.796093999,-0.012937070,-0.058556501,0.966697954,0.405307442,-1.488682032,3.370995760,-0.126869316,-0.574243109,9.480068492,0.007073949,-0.025982403,0.058834975,9.498291930,0.064704562
4.797038999,-0.016595796,-0.065439416,0.965333154,0.483443797,-1.283056617,3.320677996,-0.162749162,-0.641741451,9.466684378,0.008437686,-0.022393562,0.057956764,9.489806768,0.062702892
4.798030999,-0.019294220,-0.060784305,0.961058782,0.118255422,-1.256871462,3.339115381,-0.189211665,-0.596090403,9.424767108,0.002063946,-0.021936545,0.058278558,9.445494156,0.062304592
4.799021999,-0.020379471,-0.051050747,0.958015181,-0.577780664,-1.115409970,3.216209173,-0.199854337,-0.500636804,9.394919576,-0.010084175,-0.019467576,0.056133440,9.410371555,0.060263091
4.800016999,-0.021119563,-0.035722891,0.957811545,-1.595291495,-0.760339558,2.880344391,-0.207112163,-0.350321887,9.392922585,-0.027843089,-0.013270429,0.050271493,9.401734710,0.058979360
4.801048999,-0.020642442,-0.016276316,0.957022636,-3.030839682,-0.638853133,2.482010126,-0.202433207,-0.159616132,9.385186036,-0.052898132,-0.011150091,0.043319249,9.388725869,0.069275495
4.801994999,-0.018894792,-0.006051302,0.956422391,-4.801278591,-0.955939472,2.027908325,-0.185294611,-0.059343005,9.379299636,-0.083798120,-0.016684291,0.035393677,9.381317463,0.092483527
4.802985999,-0.018822426,-0.004721431,0.959032610,-6.753238201,-1.407685041,1.500652790,-0.184584941,-0.046301422,9.404897146,-0.117866242,-0.024568739,0.026191332,9.406822298,0.123215501
4.803976999,-0.021237946,-0.005486274,0.962064934,-8.839736938,-2.011237860,1.054422021,-0.208273100,-0.053801968,9.434634085,-0.154282515,-0.035102723,0.018403136,9.437086025,0.159292093
4.804968000,-0.023898513,-0.010985838,0.962097176,-10.860798836,-3.045479536,0.705041051,-0.234364354,-0.107734266,9.434950271,-0.189556699,-0.053153645,0.012305288,9.438475510,0.197252306
4.806057999,-0.024293988,-0.018327861,0.962775271,-12.381004333,-4.165453434,0.234062269,-0.238242634,-0.179734923,9.441600112,-0.216089290,-0.072700877,0.004085157,9.446315518,0.228027822
4.806951000,-0.022310339,-0.015017358,0.965128062,-13.089980125,-4.839360714,-0.443511337,-0.218789687,-0.147269972,9.464673107,-0.228463252,-0.084462778,-0.007740733,9.468346972,0.243699277
4.807941999,-0.019803741,-0.005289203,0.963368007,-13.024196625,-5.265264034,-1.215917945,-0.194208353,-0.051869361,9.447412864,-0.227315114,-0.091896193,-0.021221772,9.449551160,0.246104520
4.808932999,-0.015953210,-0.003573687,0.959766922,-12.519124031,-5.707412243,-2.072636843,-0.156447546,-0.035045893,9.412098290,-0.218499934,-0.099613135,-0.036174337,9.413463670,0.242844766
4.809928999,-0.010026772,-0.005935291,0.961710387,-12.096745491,-5.898573875,-2.995752096,-0.098329042,-0.058205317,9.431157165,-0.211128038,-0.102949535,-0.052285738,9.431849338,0.240639676
4.810959999,-0.005980410,-0.001357924,0.965820296,-12.136490822,-5.857816219,-3.831863165,-0.058647787,-0.013316687,9.471461609,-0.211821724,-0.102238180,-0.066878629,9.471652544,0.244527789
4.811909000,-0.007282193,0.005377261,0.967033456,-12.525698662,-5.876642227,-4.552554131,-0.071413917,0.052732912,9.483358637,-0.218614683,-0.102566756,-0.079457059,9.483774130,0.254215938
4.812898000,-0.010267751,0.008507337,0.970380817,-12.905146599,-5.560894489,-5.277772903,-0.100692245,0.083428475,9.516185038,-0.225237299,-0.097055918,-0.092114514,9.517083425,0.261986213
4.813888999,-0.009011568,0.014494834,0.977423974,-13.052097321,-4.460287571,-5.981207848,-0.088373297,0.142145765,9.585254817,-0.227802073,-0.077846704,-0.104391770,9.586716079,0.262395761
4.814879999,-0.006411489,0.023990153,0.980400592,-12.790100098,-3.190848589,-6.487812042,-0.062875229,0.235263032,9.614445468,-0.223229358,-0.055690814,-0.113233681,9.617528978,0.256426753
4.815915999,-0.007892648,0.027411272,0.979381406,-11.975499153,-2.438657045,-6.728108406,-0.077400435,0.268812751,9.604450660,-0.209011890,-0.042562595,-0.117427644,9.608523487,0.243488801
4.816862000,-0.012013113,0.026480154,0.980271729,-10.740976334,-1.961396456,-6.660753727,-0.117808394,0.259681604,9.613181750,-0.187465402,-0.034232826,-0.116252083,9.617410084,0.223225693
4.817852999,-0.016001050,0.031634378,0.979743092,-9.372873306,-1.687708259,-6.240530491,-0.156916698,0.310227275,9.607997591,-0.163587500,-0.029456066,-0.108917804,9.614285284,0.198724981
4.818843999,-0.019716109,0.040662046,0.974825486,-8.047925949,-2.127774715,-5.682070732,-0.193348980,0.398758451,9.559772350,-0.140462806,-0.037136675,-0.099170843,9.570038637,0.175908466
4.819834999,-0.022171128,0.048632120,0.971871798,-6.935195446,-3.116420507,-5.381112099,-0.217424494,0.476918184,9.530806566,-0.121041995,-0.054391799,-0.093918124,9.545208126,0.162573818
4.820870999,-0.021176435,0.060497427,0.973332769,-6.213818550,-4.003783703,-5.507293224,-0.207669883,0.593277094,9.545133803,-0.108451593,-0.069879208,-0.096120400,9.565808058,0.160884999
4.821820999,-0.019018401,0.074047126,0.974216771,-5.801133156,-4.838084698,-5.935705185,-0.186506800,0.726154246,9.553802900,-0.101248874,-0.084440507,-0.103597599,9.583174559,0.167672288
4.822809000,-0.019377148,0.077766167,0.973235736,-5.360193253,-5.613411427,-6.444967747,-0.190024904,0.762625583,9.544182230,-0.093553021,-0.097972512,-0.112485907,9.576487962,0.176079130
4.823799999,-0.020919807,0.075355445,0.973331542,-4.682631016,-5.577509880,-6.711369991,-0.205153229,0.738984477,9.545121771,-0.081727329,-0.097345911,-0.117135504,9.575883015,0.172847647
4.824790999,-0.023274593,0.073861523,0.971946511,-3.751867056,-4.642441273,-6.434690475,-0.228245789,0.724334101,9.531539257,-0.065482433,-0.081025886,-0.112306535,9.561746526,0.153185838
4.825826999,-0.029817385,0.067695316,0.965991561,-2.598022938,-3.733341217,-5.626616478,-0.292408657,0.663864270,9.473141141,-0.045344054,-0.065159096,-0.098202983,9.500874784,0.126275956
4.826773999,-0.035748890,0.057699375,0.962952815,-1.420676231,-3.125840664,-4.514843941,-0.350576850,0.565837578,9.443341225,-0.024795478,-0.054556211,-0.078798892,9.466771877,0.098997279
4.827764999,-0.033768772,0.054197237,0.967695290,-0.561649561,-2.522544861,-3.253317118,-0.331158531,0.531493330,9.489849016,-0.009802634,-0.044026713,-0.056781095,9.510488183,0.072515763
4.828756000,-0.029417346,0.054638611,0.971679217,-0.175367385,-2.463438272,-1.993248463,-0.288485615,0.535821730,9.528917991,-0.003060738,-0.042995109,-0.034788748,9.548330061,0.055391376
4.829746999,-0.029093657,0.050334033,0.971089017,-0.171704799,-3.398055553,-0.988938749,-0.285311314,0.493608248,9.523130107,-0.002996814,-0.059307258,-0.017260237,9.540181271,0.061840500
4.830784999,-0.026552180,0.045933491,0.973662880,-0.438549221,-4.522231102,-0.360497117,-0.260387933,0.450453665,9.548371085,-0.007654128,-0.078927822,-0.006291862,9.562536314,0.079547309
4.831728999,-0.019347439,0.046069910,0.979980850,-0.724432051,-5.267520428,-0.063848868,-0.189733566,0.451791482,9.610329206,-0.012643725,-0.091935575,-0.001114373,9.622813613,0.092807626
4.832720000,-0.014592674,0.044428622,0.983513499,-0.564285398,-6.012743473,-0.089299798,-0.143105247,0.435695946,9.644972654,-0.009848638,-0.104942171,-0.001558575,9.655869074,0.105414819
4.833710999,-0.011535762,0.041137572,0.986721999,0.360067666,-6.482453823,-0.350120872,-0.113127185,0.403421775,9.676437293,0.006284366,-0.113140163,-0.006110762,9.685503888,0.113479210
4.834701999,-0.006276829,0.042672341,0.993036930,2.019042969,-5.933156013,-0.549050808,-0.061554666,0.418472710,9.738365611,0.035238948,-0.103553107,-0.009582744,9.747547033,0.109803727
4.835741999,-0.003672111,0.044666660,0.996439608,4.163984776,-4.882694721,-0.449949712,-0.036011103,0.438030299,9.771734485,0.072675244,-0.085219099,-0.007853104,9.781613476,0.112274918
4.836686999,-0.006256689,0.039749212,0.994834865,6.363305092,-4.244177341,-0.056436051,-0.061357156,0.389806613,9.755997333,0.111060625,-0.074074869,-0.000984995,9.763974491,0.133501007
4.837677999,-0.008398816,0.031457375,0.993098010,8.020227432,-3.802194357,0.603540063,-0.082364244,0.308491467,9.738964597,0.139979375,-0.066360810,0.010533761,9.744197365,0.155270547
4.838670999,-0.007127296,0.025454222,0.991993580,8.780842781,-3.377933979,1.467062831,-0.069894898,0.249620643,9.728133845,0.153254618,-0.058956070,0.025605077,9.731586914,0.166187894
4.839657999,-0.007493682,0.020614479,0.989262635,8.788533211,-3.530602932,2.251639128,-0.073487913,0.202158982,9.701352418,0.153388841,-0.061620646,0.039298516,9.703736779,0.169910606
4.840697000,-0.007813274,0.020305102,0.986944023,8.354117393,-3.955735445,2.652701139,-0.076622047,0.199125026,9.678614603,0.145806855,-0.069040608,0.046298369,9.680965982,0.167838563
4.841639999,-0.002015592,0.026790088,0.987209463,7.740193844,-3.614246368,2.625015020,-0.019766205,0.262721019,9.681217679,0.135091867,-0.063080499,0.045815155,9.684801948,0.155974326
4.842631000,0.002861497,0.031111757,0.988537459,7.235741615,-2.567360878,2.307104826,0.028061697,0.305102116,9.694240869,0.126287515,-0.044808900,0.040266575,9.699081441,0.139920589
4.843623000,-0.001844673,0.028683577,0.989475492,6.968315601,-1.406150818,1.930462360,-0.018090061,0.281289796,9.703439834,0.121620051,-0.024541962,0.033692924,9.707532942,0.128564994
4.844613999,-0.008227867,0.027256846,0.990183462,6.683791161,-0.003165149,1.926683903,-0.080687808,0.267298350,9.710382646,0.116654162,-0.000055242,0.033626978,9.714396021,0.121404161
4.845650999,-0.011237077,0.024251460,0.989172314,6.001299858,1.406254172,2.684192181,-0.110198078,0.237825579,9.700466677,0.104742442,0.024543765,0.046847991,9.704007336,0.117337589
4.846597999,-0.018857787,0.012029556,0.985719826,4.750650883,1.770376086,4.104310513,-0.184931720,0.117969644,9.666609335,0.082914500,0.030898892,0.071633732,9.669097818,0.113846156
4.847589000,-0.028612246,0.002493033,0.983855838,2.998031378,0.936587572,5.636124134,-0.280590281,0.024448300,9.648329851,0.052325519,0.016346537,0.098368923,9.652439978,0.112612673
4.848579999,-0.029197780,0.005283259,0.985558825,1.009404182,-0.200155199,6.700878620,-0.286332409,0.051811073,9.665030453,0.017617426,-0.003493367,0.116952395,9.669409718,0.118323455
4.849572000,-0.025996672,0.006035077,0.986833564,-0.773389220,-1.276134610,6.967784405,-0.254940260,0.059183889,9.677531372,-0.013498188,-0.022272751,0.121610779,9.681069710,0.124368236
4.850604999,-0.028134931,0.000144381,0.985586694,-1.920433998,-2.188442707,6.359434605,-0.275909422,0.001415890,9.665303752,-0.033517896,-0.038195531,0.110993072,9.669241161,0.122072970
4.851560999,-0.030028914,0.001570183,0.983680854,-2.078564405,-2.260620356,5.109079361,-0.294483049,0.015398235,9.646613851,-0.036277793,-0.039455268,0.089170257,9.651119943,0.104039084
4.852545999,-0.025959195,0.006883132,0.983126354,-0.969373822,-1.250243783,3.700495481,-0.254572744,0.067500470,9.641176057,-0.016918765,-0.021820870,0.064585830,9.644772645,0.070240476
4.853536999,-0.023899274,0.005370237,0.983386697,1.282050252,0.182127222,2.547222137,-0.234371815,0.052664031,9.643729148,0.022375998,0.003178720,0.044457413,9.646720455,0.049872348
4.854526999,-0.025445836,0.009370247,0.984352678,4.040194511,1.656276941,1.783005595,-0.249538410,0.091890735,9.653202185,0.070514697,0.028907486,0.031119318,9.656864178,0.082318753
4.855568999,-0.022952084,0.024518721,0.986443492,6.597726822,3.208385944,1.376491785,-0.225083055,0.240446519,9.673706072,0.115152056,0.055996898,0.024024314,9.679311240,0.130279762
4.856509999,-0.017455088,0.032081401,0.988388400,8.460771561,4.388540745,1.288489223,-0.171175937,0.314611076,9.692779098,0.147668321,0.076594485,0.022488379,9.699394207,0.167864158
4.857500999,-0.015959416,0.028068177,0.987814226,9.300598145,4.700593472,1.376189113,-0.156508404,0.275254789,9.687148382,0.162326060,0.082040833,0.024019031,9.692321902,0.183459428
4.858491999,-0.016067017,0.023839836,0.984396873,9.079581261,4.314130306,1.427123308,-0.157563608,0.233788926,9.653635591,0.158468588,0.075295778,0.024908001,9.657751481,0.177206535
4.859483999,-0.012032560,0.014790974,0.980943126,8.157992363,3.503395796,1.366107106,-0.117999100,0.145049907,9.619765908,0.142383827,0.061145792,0.023843067,9.621582998,0.156781548
4.860523000,-0.008995086,0.000908554,0.981137143,6.985888004,2.374560833,1.179637194,-0.088211659,0.008909872,9.621668561,0.121926747,0.041443905,0.020588553,9.622077041,0.130413256
4.861466999,-0.009656165,-0.007089668,0.984070565,5.957543850,1.331369162,0.670231998,-0.094694631,-0.069525893,9.650435608,0.103978756,0.023236775,0.011697755,9.651150623,0.107183799
4.862455999,-0.006520497,-0.011994937,0.986426291,5.561328411,0.874752641,-0.374213248,-0.063944235,-0.117630147,9.673537384,0.097063492,0.015267314,-0.006531253,9.674463873,0.098473700
4.863446999,-0.000119527,-0.019558925,0.989081944,6.036222935,1.075260878,-1.790345192,-0.001172156,-0.191807531,9.699580442,0.105351965,0.018766843,-0.031247418,9.701476808,0.111479289
4.864436999,0.000876688,-0.021479018,0.994053318,7.133475304,1.778758049,-3.184275389,0.008597371,-0.210637207,9.748332968,0.124502631,0.031045185,-0.055576090,9.750612166,0.139833510
4.865481000,-0.000929537,-0.016446795,0.997680898,8.675032616,2.825069904,-4.200257778,-0.009115644,-0.161287966,9.783907379,0.151407882,0.049306771,-0.073308328,9.785240953,0.175298646
4.866422999,0.002851625,-0.016340857,0.997172505,10.696886063,3.922932148,-4.505005360,0.027964887,-0.160249068,9.778921748,0.186695882,0.068468082,-0.078627176,9.780274656,0.213835131
4.867417999,0.008526236,-0.021172439,0.996768125,12.801486969,4.866087437,-3.984190941,0.083613815,-0.207630696,9.774956133,0.223428097,0.084929247,-0.069537250,9.777518559,0.248934772
4.868403999,0.008609231,-0.019481466,1.000283057,14.186760902,5.629510403,-3.057726622,0.084427717,-0.191047914,9.809425843,0.247605688,0.098253492,-0.053367397,9.811649337,0.271680703
4.869394999,0.006857230,-0.014439464,1.004502508,14.498058319,6.031329632,-2.330785275,0.067246458,-0.141602772,9.850804519,0.253038853,0.105266560,-0.040679877,9.852051721,0.277064184
4.870430999,0.008519139,-0.016471761,1.006368443,13.891468048,5.820756912,-1.976895452,0.083544212,-0.161532793,9.869103087,0.242451855,0.101591373,-0.034503335,9.870778501,0.265130514
4.871375999,0.010031931,-0.020871327,1.005766130,12.525848389,5.097264290,-1.911198497,0.098379639,-0.204677797,9.863196419,0.218617296,0.088964045,-0.033356706,9.865810415,0.238371125
4.872366999,0.009335681,-0.020935236,1.002038897,10.641915321,4.088891506,-2.092278004,0.091551757,-0.205304532,9.826644745,0.185736461,0.071364620,-0.036517140,9.829215565,0.202297908
4.873355999,0.010553470,-0.020337437,0.998172340,8.555061340,2.830838442,-2.296551228,0.103494189,-0.199442126,9.788726773,0.149313988,0.049407451,-0.040082380,9.791305329,0.162303298
4.874352999,0.014725936,-0.018377158,0.997123793,6.331140995,1.459697962,-2.240837097,0.144412100,-0.180218356,9.778444040,0.110499256,0.025476536,-0.039109985,9.781170756,0.119953034
4.875382999,0.017431192,-0.009208397,0.995938421,4.050358295,0.269057959,-2.078801394,0.170941604,-0.090303524,9.766819515,0.070692088,0.004695947,-0.036281929,9.768732732,0.079597749
4.876330999,0.015927328,0.001643374,0.992600550,2.089269400,-0.615919888,-2.133706570,0.156193731,0.016115998,9.734086182,0.036464630,-0.010749830,-0.037240205,9.735352588,0.053217111
4.877320999,0.012882774,0.005782919,0.990109173,0.540288806,-1.128137946,-2.304884195,0.126336857,0.056711067,9.709654121,0.009429819,-0.019689722,-0.040227818,9.710641601,0.045769902
4.878314999,0.010438582,0.005712603,0.989370777,-0.984767079,-1.069681287,-2.366507292,0.102367518,0.056021502,9.702412934,-0.017187428,-0.018669460,-0.041303344,9.703114668,0.048476001
4.879305999,0.008579691,0.001861528,0.988031301,-2.579862833,-0.395020127,-2.360063553,0.084138024,0.018255353,9.689277161,-0.045027101,-0.006894402,-0.041190880,9.689659662,0.061413851
4.880341000,0.009087301,-0.009145316,0.986622575,-3.917882204,0.694720209,-2.276281834,0.089115983,-0.089684917,9.675462273,-0.068379944,0.012125155,-0.039728613,9.676288299,0.080007492
4.881288999,0.011478888,-0.017358790,0.987628466,-4.876935482,2.085975170,-2.034772873,0.112569436,-0.170231575,9.685326699,-0.085118582,0.036407135,-0.035513486,9.687476655,0.099155737
4.882288000,0.011120644,-0.015274945,0.989117429,-5.447297096,3.762987137,-1.875698686,0.109056268,-0.149796039,9.699928431,-0.095073270,0.065676515,-0.032737118,9.701697979,0.120100167
4.883267999,0.007519547,-0.012661194,0.988497881,-5.380552769,5.552649498,-2.048377037,0.073741567,-0.124163903,9.693852740,-0.093908361,0.096912016,-0.035750924,9.694928336,0.139602463
4.884264999,0.002794485,-0.014572749,0.987331351,-4.584807396,7.211072445,-2.341089010,0.027404537,-0.142909848,9.682412997,-0.080019985,0.125856957,-0.040859711,9.683506373,0.154637277
4.885299999,-0.004513309,-0.013337601,0.986571313,-3.307063341,8.524266243,-2.529010534,-0.044260437,-0.130797187,9.674959565,-0.057719144,0.148776512,-0.044139561,9.675944888,0.165572495
4.886252999,-0.013870898,-0.008866882,0.985343610,-1.667640328,9.295833588,-2.698294401,-0.136027039,-0.086954408,9.662919916,-0.029105814,0.162242903,-0.047094121,9.664268504,0.171428598
4.887247999,-0.020020057,-0.007235409,0.984130859,0.277938992,9.520677567,-2.782123804,-0.196329692,-0.070955121,9.651026885,0.004850951,0.166167171,-0.048557221,9.653284411,0.173184480
4.888235000,-0.023216451,-0.003968063,0.984227989,2.147413731,9.336599350,-2.583204031,-0.227675612,-0.038913405,9.651979408,0.037479440,0.162954400,-0.045085416,9.654742717,0.173180656
4.889224999,-0.027813616,0.004292252,0.985997117,3.544389248,8.748859406,-2.287561893,-0.272758393,0.042092614,9.669328629,0.061861262,0.152696402,-0.039925487,9.673266515,0.169520063
4.890254999,-0.033155529,0.010577271,0.988640633,4.327314854,7.764141560,-2.139687777,-0.325144664,0.103727599,9.695252664,0.075525892,0.135509834,-0.037344597,9.701257789,0.159567209
