timestamp,gt_x,gt_y,gt_z,wls_x,wls_y,wls_z,lc_x,lc_y,lc_z,lc_qx,lc_qy,lc_qz,lc_qw,lc_vx,lc_vy,lc_vz,lc_bias_ax,lc_bias_ay,lc_bias_az,wls_gt_err,lc_gt_err,integ_chi2,integ_threshold,integ_dof,integ_fault,integ_ring_sum,integ_ring_ok,integ_hpl,integ_vpl,integ_available,integ_excluded_idx,integ_ring_loops,integ_chi2_after_fde,raw_meas_count,used_meas_count,integrity_gate,wls_accepted,consistency_reject,wls_held_last,last_good_wls_age,lc_wls_gap,residual_abs_max,residual_rms,std_resid_abs_max,sigma_min,sigma_mean,sigma_max,nlos_rejected_count,nlos_rejected_pairs
23.964751,0.555000,1.379000,1.499000,0.586807,1.458395,1.551451,0.584826,1.427364,1.370615,0.020744,-0.025459,0.012150,0.999387,-0.729326,0.293866,0.010707,-0.000379,0.000990,0.011124,0.100331,0.140397,4.483850,20.515006,5,0,0.000000,1,0.463508,0.854048,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.183490,0.078822,0.050102,0.675783,0.100118,0.108935,0.116638,0,none
24.081116,0.483000,1.407000,1.499000,0.477007,1.461776,1.458891,0.497237,1.458325,1.378594,0.016216,-0.030983,0.011640,0.999321,-0.746955,0.235191,0.017948,-0.000382,0.001013,0.010164,0.068155,0.131661,-25696093162804336.000000,20.515006,5,0,0.000000,1,0.690650,0.897495,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.082877,0.103152,0.048456,0.887949,0.100043,0.108890,0.116638,0,none
24.114379,0.460000,1.414000,1.499000,0.497015,1.529236,1.427006,0.475731,1.473992,1.382863,0.014024,-0.031395,0.011904,0.999338,-0.753801,0.237760,0.022251,-0.000417,0.000978,0.009677,0.140828,0.131660,3.179541,20.515006,5,0,0.000000,1,0.461520,0.845102,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.073848,0.125584,0.077113,1.137154,0.099815,0.108977,0.117024,0,none
24.131012,0.451000,1.418000,1.498000,0.489486,1.489792,1.451449,0.466545,1.479311,1.388111,0.012926,-0.031281,0.011600,0.999360,-0.753021,0.235463,0.026024,-0.000454,0.000988,0.008988,0.093820,0.126792,-8578047855219193.000000,20.515006,5,0,0.000000,1,0.754779,0.906104,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.068176,0.095793,0.068238,0.943663,0.099950,0.108928,0.116799,0,none
24.180865,0.419000,1.427000,1.498000,0.453100,1.490749,1.447659,0.432009,1.490473,1.393566,0.011851,-0.031651,0.011409,0.999364,-0.761950,0.215060,0.026952,-0.000488,0.001004,0.008389,0.088096,0.122901,2.447082,18.466827,4,0,0.000000,1,0.376819,0.717956,1,0,0,2.447082,8,7,1,1,0,0,0.000000,0.058060,0.058863,0.032672,0.503926,0.099934,0.108740,0.116809,0,none
24.197498,0.409000,1.430000,1.498000,0.435442,1.530381,1.418644,0.421369,1.498051,1.395797,0.011451,-0.031195,0.011361,0.999383,-0.765373,0.213057,0.030171,-0.000508,0.000985,0.008157,0.130663,0.123407,1.875606,18.466827,4,0,0.000000,1,0.378107,0.718973,1,0,0,1.875606,8,7,1,1,0,0,0.000000,0.042015,0.051023,0.031866,0.503499,0.099791,0.108803,0.117038,0,none
24.214157,0.396000,1.433000,1.498000,0.470179,1.439091,1.370100,0.415163,1.494853,1.394549,0.011429,-0.030347,0.011611,0.999407,-0.759878,0.194947,0.030220,-0.000537,0.001023,0.008420,0.147980,0.122046,3.524796,20.515006,5,0,0.000000,1,0.461114,0.848264,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.082061,0.122767,0.064328,1.115658,0.100106,0.108841,0.116487,0,none
24.230696,0.386000,1.436000,1.498000,0.327561,1.451630,1.241642,0.395461,1.493101,1.384884,0.011100,-0.030421,0.011719,0.999407,-0.773640,0.181914,0.022830,-0.000444,0.001014,0.009798,0.263399,0.127065,5.830003,16.266236,3,0,0.000000,1,0.703001,1.664898,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.163855,0.110321,0.067457,1.010718,0.101573,0.110401,0.116579,2,anchor6:5-6;6-7
24.247315,0.372000,1.439000,1.498000,0.438456,1.497852,1.364737,0.388297,1.496124,1.384020,0.010428,-0.030065,0.011548,0.999427,-0.767874,0.175736,0.022654,-0.000473,0.001010,0.010003,0.160122,0.128531,3.194801,18.466827,4,0,0.000000,1,0.590801,0.785480,1,6,0,3.194801,8,7,1,1,0,0,0.000000,0.053766,0.046610,0.033127,0.422014,0.099894,0.109075,0.116836,0,none
24.264000,0.362000,1.441000,1.498000,0.394168,1.535561,1.316767,0.377358,1.502219,1.380288,0.009905,-0.029819,0.011412,0.999441,-0.770863,0.177274,0.019665,-0.000468,0.000973,0.010603,0.206934,0.133566,2.758213,20.515006,5,0,0.000000,1,0.460113,0.840217,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.073682,0.102926,0.060370,0.952433,0.099753,0.108958,0.117060,0,none
24.280635,0.353000,1.444000,1.499000,0.300278,1.438296,1.131341,0.358867,1.499113,1.365607,0.010704,-0.029783,0.011344,0.999435,-0.783575,0.163323,0.005289,-0.000358,0.000962,0.012663,0.371463,0.144449,2.902876,16.266236,3,0,0.000000,1,0.699047,1.666015,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.249022,0.101405,0.055911,0.870330,0.101627,0.110354,0.116513,2,anchor6:5-6;6-7
24.297237,0.339000,1.447000,1.499000,0.374671,1.501413,1.400127,0.348970,1.501631,1.367724,0.011076,-0.029200,0.011534,0.999446,-0.781987,0.158089,0.007725,-0.000384,0.000970,0.012391,0.118360,0.142538,-1833625451647608.000000,20.515006,5,0,0.000000,1,0.615316,1.198033,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.041359,0.073778,0.053528,0.682555,0.099869,0.108921,0.116876,0,none
24.313816,0.329000,1.450000,1.499000,0.409186,1.496329,1.485673,0.342408,1.503546,1.374569,0.011182,-0.028725,0.011776,0.999455,-0.778754,0.149078,0.014524,-0.000459,0.001001,0.011474,0.093562,0.136125,3.641878,18.466827,4,0,0.000000,1,0.387795,0.881487,1,1,0,3.641878,8,7,1,1,0,0,0.000000,0.129830,0.095934,0.051051,0.871415,0.099913,0.108741,0.116859,0,none
24.330464,0.319000,1.451000,1.499000,0.379412,1.511984,1.428604,0.333694,1.506416,1.377816,0.011082,-0.028165,0.011925,0.999471,-0.777832,0.144036,0.017421,-0.000502,0.001010,0.011072,0.111015,0.134061,-1027841477664784.625000,20.515006,5,0,0.000000,1,0.362194,1.197893,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.068561,0.151322,0.080633,1.377401,0.099840,0.108941,0.116943,0,none
24.363727,0.296000,1.457000,1.499000,0.339436,1.528704,1.365438,0.310382,1.512409,1.377713,0.009755,-0.026704,0.011800,0.999526,-0.774579,0.136296,0.017148,-0.000518,0.000997,0.011189,0.157693,0.134118,6.511570,18.466827,4,0,0.000000,1,0.378389,0.732777,1,0,0,6.511570,8,7,1,1,0,0,0.000000,0.035502,0.114156,0.058785,1.037444,0.099765,0.108862,0.117039,0,none
24.396941,0.272000,1.461000,1.499000,0.280157,1.569621,1.392233,0.284545,1.521059,1.379025,0.009811,-0.025453,0.011970,0.999556,-0.784389,0.135775,0.015144,-0.000521,0.000966,0.011087,0.152526,0.134753,4.204681,18.466827,4,0,0.000000,1,0.380102,0.741567,1,0,0,4.204681,8,7,1,1,0,0,0.000000,0.050518,0.079501,0.043972,0.723877,0.099623,0.108953,0.117302,0,none
24.413659,0.262000,1.463000,1.500000,0.299682,1.543084,1.338940,0.273930,1.524796,1.377081,0.009944,-0.024472,0.012134,0.999577,-0.782227,0.135916,0.013845,-0.000526,0.000947,0.011416,0.183776,0.138094,4.539444,20.515006,5,0,0.000000,1,0.459179,0.836793,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.049521,0.103510,0.067349,0.948929,0.099707,0.108968,0.117131,0,none
24.446841,0.238000,1.467000,1.500000,0.204113,1.491401,1.209509,0.244995,1.525888,1.368083,0.010905,-0.022961,0.012049,0.999604,-0.794922,0.122894,0.000035,-0.000440,0.000944,0.012729,0.293477,0.144634,1.152925,16.266236,3,0,0.000000,1,0.703073,1.669919,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.167351,0.076258,0.037557,0.652587,0.101419,0.110397,0.116855,2,anchor6:5-6;6-7
24.463440,0.228000,1.469000,1.500000,0.258531,1.548686,1.389235,0.234335,1.529457,1.369244,0.011530,-0.021919,0.012023,0.999621,-0.794360,0.121832,-0.000406,-0.000465,0.000934,0.012577,0.139824,0.144195,-2855102923668607.000000,20.515006,5,0,0.000000,1,0.937952,0.776811,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.036808,0.069202,0.039821,0.633194,0.099688,0.108984,0.117185,0,none
24.480114,0.214000,1.470000,1.500000,0.258531,1.548686,1.389235,0.234335,1.529457,1.369244,0.011530,-0.021919,0.012023,0.999621,-0.794360,0.121832,-0.000406,-0.000465,0.000934,0.012577,0.142980,0.145072,-2290453394918438.000000,20.515006,5,0,0.000000,1,1.003782,0.866589,0,-1,0,nan,8,8,0,0,0,1,0.016674,0.036808,0.113572,0.061377,1.044168,0.099889,0.108885,0.116807,0,none
24.496713,0.204000,1.472000,1.500000,0.238578,1.522371,1.325380,0.210543,1.532444,1.366825,0.012851,-0.020499,0.011866,0.999637,-0.787437,0.110647,-0.004612,-0.000471,0.000935,0.012931,0.185000,0.146396,-951703997194754.750000,20.515006,5,0,0.000000,1,0.375868,1.026397,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.051040,0.130786,0.072998,1.199601,0.099765,0.108939,0.117028,0,none
24.529939,0.181000,1.476000,1.499000,0.219746,1.547117,1.261479,0.187641,1.536737,1.360791,0.014016,-0.019144,0.012368,0.999642,-0.786274,0.104115,-0.012754,-0.000459,0.000912,0.013788,0.250948,0.151112,3.015914,18.466827,4,0,0.000000,1,0.417645,0.725904,1,5,0,3.015914,8,7,1,1,0,0,0.000000,0.104887,0.097538,0.047945,0.895996,0.099678,0.107800,0.116966,0,none
24.563255,0.160000,1.478000,1.499000,0.139887,1.499030,1.182075,0.159912,1.536449,1.350294,0.015135,-0.018893,0.012040,0.999634,-0.789885,0.087869,-0.023433,-0.000375,0.000917,0.015221,0.318258,0.159781,6.052796,16.266236,3,0,0.000000,1,0.702228,1.669959,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.173489,0.152796,0.082669,1.411338,0.101396,0.110373,0.116928,2,anchor6:5-6;6-7
24.579856,0.147000,1.480000,1.499000,0.171472,1.544655,1.433735,0.148875,1.538425,1.354549,0.015634,-0.018558,0.012045,0.999633,-0.787714,0.079866,-0.017640,-0.000424,0.000925,0.014563,0.095072,0.155830,13.446420,20.515006,5,0,0.000000,1,0.458349,0.832783,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.082582,0.138640,0.073874,1.263917,0.099704,0.108994,0.117203,0,none
24.613043,0.124000,1.483000,1.499000,0.054385,1.463298,1.138891,0.117549,1.534392,1.341949,0.016534,-0.018943,0.011640,0.999616,-0.795229,0.060055,-0.026698,-0.000288,0.000953,0.016261,0.367305,0.165372,6.019391,16.266236,3,0,0.000000,1,0.698906,1.665034,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.224225,0.140623,0.081131,1.305231,0.101544,0.110251,0.116765,2,anchor6:5-6;6-7
24.629726,0.114000,1.483000,1.499000,0.102396,1.571248,1.355836,0.104432,1.538171,1.342335,0.016290,-0.018960,0.011784,0.999618,-0.798269,0.060907,-0.024388,-0.000292,0.000926,0.016156,0.168577,0.166371,1.702304,18.466827,4,0,0.000000,1,0.380913,0.767701,1,0,0,1.702304,8,7,1,1,0,0,0.000000,0.035784,0.046273,0.028994,0.424377,0.099598,0.109093,0.117377,0,none
24.662993,0.091000,1.485000,1.499000,0.100058,1.548466,1.417126,0.080459,1.540716,1.345800,0.015777,-0.019930,0.011616,0.999609,-0.794626,0.052094,-0.016226,-0.000337,0.000931,0.015559,0.103987,0.163357,-1268940006322684.000000,20.515006,5,0,0.000000,1,0.372720,0.934669,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.074374,0.132699,0.074396,1.221505,0.099686,0.109005,0.117254,0,none
24.729494,0.048000,1.487000,1.500000,0.033086,1.538054,1.386934,0.028292,1.542995,1.347606,0.014416,-0.021840,0.011410,0.999592,-0.789178,0.031044,-0.004061,-0.000358,0.000942,0.015193,0.124952,0.163547,-89536519240105120.000000,20.515006,5,0,0.000000,1,0.523191,1.781485,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.039926,0.151296,0.068935,1.397557,0.099716,0.108998,0.117222,0,none
24.762681,0.025000,1.488000,1.500000,0.029832,1.535268,1.418424,0.005081,1.543215,1.351756,0.013337,-0.022460,0.011459,0.999593,-0.788124,0.025894,-0.000767,-0.000412,0.000960,0.014575,0.094404,0.159442,7.181398,20.515006,5,0,0.000000,1,0.458060,0.841560,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.071558,0.111692,0.060889,1.012448,0.099734,0.109001,0.117212,0,none
24.779374,0.015000,1.488000,1.500000,-0.065148,1.607966,1.215617,-0.012909,1.549219,1.343777,0.012312,-0.022975,0.011420,0.999595,-0.794616,0.034604,-0.011489,-0.000308,0.000885,0.015743,0.318887,0.170095,4.002535,16.266236,3,0,0.000000,1,0.949149,1.762757,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.150350,0.063357,0.040491,0.584462,0.101032,0.110968,0.117680,2,anchor7:7-0;6-7
24.795941,0.006000,1.488000,1.500000,0.032355,1.563069,1.384378,-0.020957,1.550923,1.345934,0.011232,-0.023067,0.011145,0.999609,-0.784176,0.031648,-0.012696,-0.000373,0.000880,0.015421,0.140351,0.168589,5.479294,20.515006,5,0,0.000000,1,0.458079,0.838822,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.066840,0.142260,0.074356,1.313644,0.099633,0.109033,0.117369,0,none
24.812551,-0.006000,1.489000,1.500000,-0.120357,1.619596,1.183891,-0.040548,1.556919,1.336679,0.010356,-0.023656,0.011198,0.999604,-0.799958,0.041169,-0.026342,-0.000240,0.000806,0.016736,0.360635,0.180223,0.543051,16.266236,3,0,0.000000,1,0.962751,1.785565,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.183417,0.055822,0.037700,0.504289,0.101011,0.111069,0.117786,2,anchor7:7-0;6-7
24.829183,-0.017000,1.488000,1.500000,-0.129055,1.635270,1.194011,-0.059440,1.563671,1.328496,0.010019,-0.024885,0.011318,0.999576,-0.808021,0.049636,-0.036529,-0.000128,0.000730,0.017873,0.357595,0.192200,0.364392,16.266236,3,0,0.000000,1,0.964566,1.789726,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.167508,0.042905,0.021524,0.363955,0.100957,0.111109,0.117884,2,anchor7:7-0;6-7
24.845808,-0.029000,1.489000,1.500000,-0.118519,1.474578,1.490980,-0.076004,1.557568,1.336547,0.009982,-0.025779,0.011357,0.999553,-0.813185,0.031424,-0.028730,-0.000146,0.000811,0.016564,0.091121,0.183379,5.261821,16.266236,3,0,0.000000,1,0.594873,1.011879,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.180401,0.090272,0.055336,0.776076,0.099990,0.109890,0.116964,2,anchor2:1-2;2-3
24.862487,-0.039000,1.488000,1.500000,-0.133350,1.635871,1.173172,-0.092774,1.563849,1.327550,0.009262,-0.026155,0.011306,0.999551,-0.824005,0.039971,-0.038790,-0.000060,0.000739,0.017824,0.370923,0.195918,0.600886,16.266236,3,0,0.000000,1,0.968396,1.793154,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.175117,0.040875,0.025282,0.346718,0.100960,0.111124,0.117892,2,anchor7:7-0;6-7
24.879064,-0.049000,1.488000,1.500000,-0.052256,1.567039,1.463077,-0.101680,1.564725,1.333974,0.008932,-0.025970,0.011295,0.999559,-0.816418,0.037675,-0.031337,-0.000144,0.000744,0.016812,0.087298,0.190333,-1624252493664254.000000,20.515006,5,0,0.000000,1,0.695525,0.780785,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.138260,0.107155,0.056890,0.967409,0.099656,0.109078,0.117456,0,none
24.895718,-0.062000,1.489000,1.500000,-0.135866,1.589657,1.277370,-0.116164,1.567027,1.330665,0.008934,-0.025963,0.011256,0.999560,-0.816962,0.038409,-0.032454,-0.000111,0.000724,0.017229,0.255249,0.194155,0.309576,16.266236,3,0,0.000000,1,0.947035,1.778983,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.061161,0.015290,0.011263,0.141068,0.101110,0.110988,0.117620,2,anchor7:7-0;6-7
24.912280,-0.072000,1.488000,1.500000,-0.028509,1.573988,1.480074,-0.122134,1.568159,1.337633,0.009230,-0.025541,0.011017,0.999570,-0.806954,0.038171,-0.024110,-0.000232,0.000726,0.016158,0.098399,0.187888,-3083538578978301.000000,20.515006,5,0,0.000000,1,0.406334,0.803850,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.170555,0.124031,0.074045,1.126404,0.099636,0.109086,0.117487,0,none
24.962121,-0.105000,1.488000,1.500000,-0.057089,1.558945,1.332720,-0.153720,1.569024,1.336419,0.010787,-0.025243,0.011165,0.999561,-0.796814,0.030525,-0.019682,-0.000310,0.000737,0.016206,0.187913,0.188937,7.546115,18.466827,4,0,0.000000,1,0.629671,0.811703,1,2,0,7.546115,8,7,1,1,0,0,0.000000,0.097226,0.086879,0.047165,0.806017,0.099645,0.110164,0.117390,0,none
24.995445,-0.127000,1.487000,1.500000,-0.080614,1.515115,1.419936,-0.172020,1.565622,1.340285,0.012038,-0.024739,0.010768,0.999563,-0.780511,0.017334,-0.013766,-0.000422,0.000785,0.015546,0.096708,0.183622,7.823747,20.515006,5,0,0.000000,1,0.458347,0.849959,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.131341,0.170937,0.100234,1.549882,0.099817,0.109004,0.117160,0,none
25.012043,-0.137000,1.487000,1.500000,-0.081646,1.525110,1.435160,-0.176927,1.562795,1.345005,0.012767,-0.023975,0.010552,0.999575,-0.767704,0.009205,-0.008808,-0.000540,0.000821,0.014816,0.093384,0.177095,9.675704,20.515006,5,0,0.000000,1,0.458316,0.849751,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.136479,0.145492,0.082235,1.312766,0.099789,0.109021,0.117222,0,none
25.028715,-0.150000,1.487000,1.500000,-0.221589,1.613424,1.250346,-0.191400,1.566656,1.340079,0.013449,-0.023944,0.010553,0.999567,-0.767694,0.012877,-0.011113,-0.000475,0.000780,0.015545,0.288851,0.183396,2.516214,16.266236,3,0,0.000000,1,0.965741,1.813061,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.105596,0.084872,0.051132,0.763474,0.101057,0.111151,0.117822,2,anchor7:7-0;6-7
25.045257,-0.159000,1.487000,1.500000,-0.155525,1.509178,1.343532,-0.200036,1.562602,1.340059,0.014891,-0.023583,0.010375,0.999557,-0.760383,0.001676,-0.010837,-0.000511,0.000823,0.015511,0.158070,0.181606,-812112060584443.000000,20.515006,5,0,0.000000,1,0.590359,0.781585,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.069624,0.077006,0.045596,0.717688,0.099830,0.109008,0.117166,0,none
25.061939,-0.169000,1.486000,1.500000,-0.184217,1.520856,1.369307,-0.210361,1.559596,1.341311,0.016242,-0.023290,0.010588,0.999541,-0.757142,-0.009393,-0.009584,-0.000543,0.000854,0.015287,0.136115,0.179748,3.331231,18.466827,4,0,0.000000,1,0.558578,0.691794,1,6,0,3.331231,8,7,1,1,0,0,0.000000,0.054479,0.111220,0.067039,1.006577,0.099805,0.108785,0.117258,0,none
25.095176,-0.192000,1.484000,1.500000,-0.157440,1.593626,1.380624,-0.229643,1.561718,1.343021,0.018392,-0.023264,0.010633,0.999504,-0.747469,-0.016155,-0.008899,-0.000619,0.000832,0.015009,0.165720,0.179164,3.633853,20.515006,5,0,0.000000,1,0.458561,0.847913,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.087438,0.040944,0.024230,0.349352,0.099563,0.109133,0.117667,0,none
25.111775,-0.201000,1.484000,1.500000,-0.282893,1.619698,1.234321,-0.244520,1.565611,1.337529,0.019194,-0.023214,0.010468,0.999491,-0.753920,-0.012657,-0.013406,-0.000538,0.000786,0.015828,0.309363,0.186952,2.013911,16.266236,3,0,0.000000,1,0.977768,1.835886,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.122677,0.076150,0.045737,0.687996,0.101062,0.111247,0.117909,2,anchor7:7-0;6-7
25.128400,-0.214000,1.483000,1.500000,-0.259275,1.502972,1.218521,-0.256817,1.560865,1.331467,0.020556,-0.023033,0.010544,0.999468,-0.753594,-0.025381,-0.019751,-0.000482,0.000830,0.016686,0.285796,0.190525,3.069729,16.266236,3,0,0.000000,1,0.699925,1.648531,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.126942,0.091576,0.055471,0.859123,0.101473,0.110206,0.117205,2,anchor6:5-6;6-7
25.145108,-0.225000,1.482000,1.500000,-0.195824,1.564256,1.348434,-0.263958,1.560674,1.331973,0.021662,-0.022903,0.010718,0.999446,-0.742679,-0.031587,-0.018985,-0.000542,0.000828,0.016572,0.174899,0.189579,-5075766473596924.000000,20.515006,5,0,0.000000,1,0.475090,1.197205,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.070185,0.103168,0.066408,0.962061,0.099659,0.109101,0.117518,0,none
25.161727,-0.234000,1.481000,1.500000,-0.176541,1.531331,1.365407,-0.269307,1.558150,1.333283,0.022817,-0.022905,0.010434,0.999423,-0.730873,-0.040159,-0.013499,-0.000628,0.000851,0.016336,0.154758,0.187065,-634463554873592.250000,20.515006,5,0,0.000000,1,0.515474,0.907124,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.101769,0.092840,0.071808,0.837934,0.099767,0.109050,0.117313,0,none
25.194908,-0.257000,1.479000,1.501000,-0.232657,1.518028,1.428012,-0.288833,1.553842,1.337442,0.023580,-0.023463,0.010451,0.999392,-0.726908,-0.060330,-0.007158,-0.000719,0.000882,0.015631,0.086273,0.182663,2.085071,20.515006,5,0,0.000000,1,0.459322,0.857258,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.112433,0.104482,0.057957,0.940839,0.099850,0.109067,0.117287,0,none
25.244808,-0.289000,1.474000,1.501000,-0.302637,1.525416,1.384638,-0.322722,1.548370,1.339517,0.024034,-0.023162,0.009994,0.999393,-0.728489,-0.090246,-0.006183,-0.000762,0.000903,0.015254,0.127944,0.180956,1.218666,18.466827,4,0,0.000000,1,0.380402,0.824478,1,0,0,1.218666,8,7,1,1,0,0,0.000000,0.054463,0.072530,0.055660,0.665628,0.099833,0.109430,0.117380,0,none
25.261345,-0.302000,1.472000,1.501000,-0.302637,1.525416,1.384638,-0.322722,1.548370,1.339517,0.024034,-0.023162,0.009994,0.999393,-0.728489,-0.090246,-0.006183,-0.000762,0.000903,0.015254,0.128038,0.179830,8.768529,16.266236,3,0,0.000000,1,1.002537,1.884405,0,-1,0,nan,8,6,0,0,0,1,0.016537,0.054463,0.156712,0.099533,1.332071,0.101230,0.111405,0.117898,2,anchor7:7-0;6-7
25.294678,-0.321000,1.468000,1.502000,-0.286650,1.507146,1.436586,-0.352680,1.540356,1.344343,0.023629,-0.022937,0.009779,0.999410,-0.717443,-0.116988,-0.004368,-0.000878,0.000935,0.014443,0.083614,0.176337,5.266339,20.515006,5,0,0.000000,1,0.459909,0.860135,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.118202,0.130571,0.074689,1.173044,0.099909,0.109079,0.117268,0,none
25.344545,-0.357000,1.460000,1.502000,-0.324871,1.530393,1.398177,-0.382384,1.533745,1.347086,0.023628,-0.023161,0.009834,0.999404,-0.714479,-0.138334,-0.003289,-0.000967,0.000941,0.013977,0.129486,0.173439,0.998764,18.466827,4,0,0.000000,1,0.551325,0.669066,1,6,0,0.998764,8,7,1,1,0,0,0.000000,0.077002,0.087595,0.049634,0.745929,0.099831,0.108777,0.117430,0,none
25.394406,-0.386000,1.454000,1.502000,-0.382690,1.508995,1.351278,-0.413962,1.524780,1.347116,0.023311,-0.023284,0.009704,0.999410,-0.707269,-0.156132,-0.002447,-0.001001,0.000957,0.013932,0.160476,0.172571,-7930929447176192.000000,20.515006,5,0,0.000000,1,0.702241,1.924673,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.035276,0.080754,0.039662,0.719585,0.099910,0.109116,0.117351,0,none
25.410957,-0.399000,1.451000,1.502000,-0.435103,1.558238,1.229965,-0.426082,1.525455,1.340274,0.023231,-0.023844,0.009753,0.999398,-0.709709,-0.161105,-0.011660,-0.000915,0.000924,0.014978,0.294630,0.180090,1.276534,16.266236,3,0,0.000000,1,0.992437,1.877252,1,-1,0,nan,8,6,1,1,0,0,0.000000,0.115430,0.073503,0.043265,0.655266,0.101358,0.111321,0.117685,2,anchor7:7-0;6-7
25.427635,-0.409000,1.448000,1.502000,-0.417490,1.457193,1.347512,-0.435827,1.516924,1.340450,0.023650,-0.023730,0.009811,0.999390,-0.710097,-0.177073,-0.009108,-0.000937,0.000980,0.014895,0.154994,0.177676,0.681599,18.466827,4,0,0.000000,1,0.393980,1.027803,1,1,0,0.681599,8,7,1,1,0,0,0.000000,0.062880,0.074133,0.043594,0.635857,0.100100,0.109406,0.117082,0,none
25.460942,-0.432000,1.442000,1.502000,-0.420986,1.501751,1.391109,-0.455924,1.510083,1.343089,0.022991,-0.023115,0.009701,0.999421,-0.704048,-0.190675,-0.006350,-0.001003,0.000989,0.014452,0.126445,0.174529,3.723082,20.515006,5,0,0.000000,1,0.461722,0.862537,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.059967,0.142701,0.081121,1.274217,0.099967,0.109135,0.117349,0,none
25.527434,-0.474000,1.428000,1.503000,-0.420986,1.501751,1.391109,-0.455924,1.510083,1.343089,0.022991,-0.023115,0.009701,0.999421,-0.704048,-0.190675,-0.006350,-0.001003,0.000989,0.014452,0.144116,0.180654,-3667214420019200.000000,20.515006,5,0,0.000000,1,2.047909,-nan,0,-1,0,nan,8,8,0,0,0,1,0.066492,0.059967,0.081205,0.055177,0.696126,0.100093,0.109112,0.117193,0,none
25.543973,-0.487000,1.424000,1.503000,-0.454962,1.522576,1.394687,-0.507768,1.496515,1.345812,0.022510,-0.021886,0.009311,0.999464,-0.703352,-0.211677,-0.004857,-0.001097,0.000961,0.013959,0.149917,0.174349,2.101712,18.466827,4,0,0.000000,1,0.397921,1.025972,1,1,0,2.101712,8,7,1,1,0,0,0.000000,0.076527,0.097549,0.056986,0.830173,0.099916,0.109550,0.117504,0,none
25.560577,-0.497000,1.421000,1.503000,-0.496399,1.482705,1.390682,-0.516733,1.492048,1.348526,0.022220,-0.020736,0.009386,0.999494,-0.695012,-0.223715,-0.002354,-0.001150,0.000970,0.013535,0.128153,0.171171,-7772264591560703.000000,20.515006,5,0,0.000000,1,0.669859,1.000452,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.047728,0.109254,0.058277,1.031138,0.100071,0.109157,0.117313,0,none
25.577248,-0.507000,1.418000,1.503000,-0.508469,1.444743,1.359831,-0.526159,1.484174,1.349116,0.022512,-0.019865,0.008957,0.999509,-0.690518,-0.233294,-0.002076,-0.001175,0.001007,0.013417,0.145652,0.168601,3.891346,20.515006,5,0,0.000000,1,0.463936,0.866929,1,-1,0,nan,8,8,1,1,0,0,0.000000,0.044526,0.115218,0.061889,0.983923,0.100195,0.109109,0.117101,0,none
